sale_id,store_id,store_name,product_id,product_name,category,quantity,unit_price,amount,sale_time,date,hour,is_weekend,region,city
SA00006684,S032,星巴克(珠海招商花园城店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-26 17:36:50,2024-12-26,17,0,广东,珠海市
SA00006685,S032,星巴克(珠海招商花园城店),P007,馥芮白,经典咖啡,2,36,72,2024-12-26 08:41:45,2024-12-26,8,0,广东,珠海市
SA00006686,S032,星巴克(珠海招商花园城店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-26 22:35:04,2024-12-26,22,0,广东,珠海市
SA00006687,S032,星巴克(珠海招商花园城店),P010,摩卡星冰乐,星冰乐,2,36,72,2024-12-26 08:25:41,2024-12-26,8,0,广东,珠海市
SA00006688,S032,星巴克(珠海招商花园城店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-27 07:36:49,2024-12-27,7,0,广东,珠海市
SA00006689,S032,星巴克(珠海招商花园城店),P002,拿铁,经典咖啡,1,32,32,2024-12-27 11:30:12,2024-12-27,11,0,广东,珠海市
SA00006690,S032,星巴克(珠海招商花园城店),P013,红茶拿铁,茶饮,2,32,64,2024-12-27 07:23:28,2024-12-27,7,0,广东,珠海市
SA00006691,S032,星巴克(珠海招商花园城店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-27 17:58:49,2024-12-27,17,0,广东,珠海市
SA00006692,S032,星巴克(珠海招商花园城店),P007,馥芮白,经典咖啡,3,36,108,2024-12-27 09:37:15,2024-12-27,9,0,广东,珠海市
SA00006693,S032,星巴克(珠海招商花园城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-27 11:07:18,2024-12-27,11,0,广东,珠海市
SA00006694,S032,星巴克(珠海招商花园城店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-27 12:59:31,2024-12-27,12,0,广东,珠海市
SA00006695,S032,星巴克(珠海招商花园城店),P007,馥芮白,经典咖啡,1,36,36,2024-12-28 22:39:35,2024-12-28,22,1,广东,珠海市
SA00006696,S032,星巴克(珠海招商花园城店),P013,红茶拿铁,茶饮,1,32,32,2024-12-28 11:16:35,2024-12-28,11,1,广东,珠海市
SA00006697,S032,星巴克(珠海招商花园城店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-28 16:40:39,2024-12-28,16,1,广东,珠海市
SA00006698,S032,星巴克(珠海招商花园城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-28 20:13:28,2024-12-28,20,1,广东,珠海市
SA00006699,S032,星巴克(珠海招商花园城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-28 08:44:54,2024-12-28,8,1,广东,珠海市
SA00006700,S032,星巴克(珠海招商花园城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-28 15:35:02,2024-12-28,15,1,广东,珠海市
SA00006701,S032,星巴克(珠海招商花园城店),P002,拿铁,经典咖啡,2,32,64,2024-12-28 19:02:03,2024-12-28,19,1,广东,珠海市
SA00006702,S032,星巴克(珠海招商花园城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-29 00:28:35,2024-12-29,0,1,广东,珠海市
SA00006703,S032,星巴克(珠海招商花园城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-29 10:07:12,2024-12-29,10,1,广东,珠海市
SA00006704,S032,星巴克(珠海招商花园城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-29 21:05:08,2024-12-29,21,1,广东,珠海市
SA00006705,S032,星巴克(珠海招商花园城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-30 08:03:04,2024-12-30,8,0,广东,珠海市
SA00006706,S032,星巴克(珠海招商花园城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-30 11:47:37,2024-12-30,11,0,广东,珠海市
SA00006707,S032,星巴克(珠海招商花园城店),P002,拿铁,经典咖啡,2,32,64,2024-12-30 09:56:56,2024-12-30,9,0,广东,珠海市
SA00006708,S032,星巴克(珠海招商花园城店),P007,馥芮白,经典咖啡,1,36,36,2024-12-30 07:41:31,2024-12-30,7,0,广东,珠海市
SA00006709,S032,星巴克(珠海招商花园城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-31 17:43:12,2024-12-31,17,0,广东,珠海市
SA00006710,S032,星巴克(珠海招商花园城店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-31 13:50:58,2024-12-31,13,0,广东,珠海市
SA00006711,S032,星巴克(珠海招商花园城店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-31 09:43:21,2024-12-31,9,0,广东,珠海市
SA00006712,S032,星巴克(珠海招商花园城店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-31 08:40:49,2024-12-31,8,0,广东,珠海市
SA00006713,S033,星巴克(昆明正义坊店),P017,气致冷萃,冷萃,3,42,126,2024-12-01 10:38:56,2024-12-01,10,1,云南,昆明市
SA00006714,S033,星巴克(昆明正义坊店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-01 06:16:05,2024-12-01,6,1,云南,昆明市
SA00006715,S033,星巴克(昆明正义坊店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-01 02:05:30,2024-12-01,2,1,云南,昆明市
SA00006716,S033,星巴克(昆明正义坊店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-01 09:46:01,2024-12-01,9,1,云南,昆明市
SA00006717,S033,星巴克(昆明正义坊店),P017,气致冷萃,冷萃,1,42,42,2024-12-01 15:51:53,2024-12-01,15,1,云南,昆明市
SA00006718,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-01 15:12:01,2024-12-01,15,1,云南,昆明市
SA00006719,S033,星巴克(昆明正义坊店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-01 18:47:25,2024-12-01,18,1,云南,昆明市
SA00006720,S033,星巴克(昆明正义坊店),P008,抹茶星冰乐,星冰乐,2,38,76,2024-12-01 08:07:41,2024-12-01,8,1,云南,昆明市
SA00006721,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-01 19:54:58,2024-12-01,19,1,云南,昆明市
SA00006722,S033,星巴克(昆明正义坊店),P002,拿铁,经典咖啡,1,32,32,2024-12-01 13:12:21,2024-12-01,13,1,云南,昆明市
SA00006723,S033,星巴克(昆明正义坊店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-02 18:03:29,2024-12-02,18,0,云南,昆明市
SA00006724,S033,星巴克(昆明正义坊店),P004,摩卡,经典咖啡,1,35,35,2024-12-02 09:00:32,2024-12-02,9,0,云南,昆明市
SA00006725,S033,星巴克(昆明正义坊店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-02 13:28:38,2024-12-02,13,0,云南,昆明市
SA00006726,S033,星巴克(昆明正义坊店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-02 08:52:50,2024-12-02,8,0,云南,昆明市
SA00006727,S033,星巴克(昆明正义坊店),P002,拿铁,经典咖啡,1,32,32,2024-12-02 20:12:40,2024-12-02,20,0,云南,昆明市
SA00006728,S033,星巴克(昆明正义坊店),P006,浓缩咖啡,经典咖啡,2,22,44,2024-12-02 15:45:45,2024-12-02,15,0,云南,昆明市
SA00006729,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-03 11:12:57,2024-12-03,11,0,云南,昆明市
SA00006730,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-03 09:46:23,2024-12-03,9,0,云南,昆明市
SA00006731,S033,星巴克(昆明正义坊店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-03 06:51:02,2024-12-03,6,0,云南,昆明市
SA00006732,S033,星巴克(昆明正义坊店),P012,抹茶拿铁,茶饮,2,34,68,2024-12-03 16:41:57,2024-12-03,16,0,云南,昆明市
SA00006733,S033,星巴克(昆明正义坊店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-03 09:29:38,2024-12-03,9,0,云南,昆明市
SA00006734,S033,星巴克(昆明正义坊店),P002,拿铁,经典咖啡,1,32,32,2024-12-03 16:38:31,2024-12-03,16,0,云南,昆明市
SA00006735,S033,星巴克(昆明正义坊店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-03 14:09:30,2024-12-03,14,0,云南,昆明市
SA00006736,S033,星巴克(昆明正义坊店),P007,馥芮白,经典咖啡,3,36,108,2024-12-04 10:31:53,2024-12-04,10,0,云南,昆明市
SA00006737,S033,星巴克(昆明正义坊店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-04 09:59:22,2024-12-04,9,0,云南,昆明市
SA00006738,S033,星巴克(昆明正义坊店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-04 14:15:25,2024-12-04,14,0,云南,昆明市
SA00006739,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-05 17:02:23,2024-12-05,17,0,云南,昆明市
SA00006740,S033,星巴克(昆明正义坊店),P006,浓缩咖啡,经典咖啡,2,22,44,2024-12-05 23:16:34,2024-12-05,23,0,云南,昆明市
SA00006741,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-05 20:58:00,2024-12-05,20,0,云南,昆明市
SA00006742,S033,星巴克(昆明正义坊店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-05 07:22:53,2024-12-05,7,0,云南,昆明市
SA00006743,S033,星巴克(昆明正义坊店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-05 17:28:29,2024-12-05,17,0,云南,昆明市
SA00006744,S033,星巴克(昆明正义坊店),P007,馥芮白,经典咖啡,2,36,72,2024-12-06 11:10:44,2024-12-06,11,0,云南,昆明市
SA00006745,S033,星巴克(昆明正义坊店),P008,抹茶星冰乐,星冰乐,2,38,76,2024-12-06 08:55:12,2024-12-06,8,0,云南,昆明市
SA00006746,S033,星巴克(昆明正义坊店),P005,焦糖玛奇朵,经典咖啡,3,35,105,2024-12-06 17:16:30,2024-12-06,17,0,云南,昆明市
SA00006747,S033,星巴克(昆明正义坊店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-06 11:31:25,2024-12-06,11,0,云南,昆明市
SA00006748,S033,星巴克(昆明正义坊店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-06 08:40:02,2024-12-06,8,0,云南,昆明市
SA00006749,S033,星巴克(昆明正义坊店),P017,气致冷萃,冷萃,1,42,42,2024-12-06 16:41:55,2024-12-06,16,0,云南,昆明市
SA00006750,S033,星巴克(昆明正义坊店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-07 08:08:56,2024-12-07,8,1,云南,昆明市
SA00006751,S033,星巴克(昆明正义坊店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-07 23:58:59,2024-12-07,23,1,云南,昆明市
SA00006752,S033,星巴克(昆明正义坊店),P015,冰摇桃桃绿茶,茶饮,2,30,60,2024-12-07 15:47:54,2024-12-07,15,1,云南,昆明市
SA00006753,S033,星巴克(昆明正义坊店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-07 11:12:56,2024-12-07,11,1,云南,昆明市
SA00006754,S033,星巴克(昆明正义坊店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-07 08:11:50,2024-12-07,8,1,云南,昆明市
SA00006755,S033,星巴克(昆明正义坊店),P016,冷萃咖啡,冷萃,2,36,72,2024-12-07 12:45:49,2024-12-07,12,1,云南,昆明市
SA00006756,S033,星巴克(昆明正义坊店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-07 11:27:53,2024-12-07,11,1,云南,昆明市
SA00006757,S033,星巴克(昆明正义坊店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-07 08:33:54,2024-12-07,8,1,云南,昆明市
SA00006758,S033,星巴克(昆明正义坊店),P013,红茶拿铁,茶饮,1,32,32,2024-12-07 12:12:17,2024-12-07,12,1,云南,昆明市
SA00006759,S033,星巴克(昆明正义坊店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-08 13:28:25,2024-12-08,13,1,云南,昆明市
SA00006760,S033,星巴克(昆明正义坊店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-08 14:04:35,2024-12-08,14,1,云南,昆明市
SA00006761,S033,星巴克(昆明正义坊店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-08 10:33:00,2024-12-08,10,1,云南,昆明市
SA00006762,S033,星巴克(昆明正义坊店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-08 08:23:56,2024-12-08,8,1,云南,昆明市
SA00006763,S033,星巴克(昆明正义坊店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-08 08:40:15,2024-12-08,8,1,云南,昆明市
SA00006764,S033,星巴克(昆明正义坊店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-08 13:01:42,2024-12-08,13,1,云南,昆明市
SA00006765,S033,星巴克(昆明正义坊店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-08 21:49:38,2024-12-08,21,1,云南,昆明市
SA00006766,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-09 13:11:10,2024-12-09,13,0,云南,昆明市
SA00006767,S033,星巴克(昆明正义坊店),P017,气致冷萃,冷萃,1,42,42,2024-12-09 16:51:52,2024-12-09,16,0,云南,昆明市
SA00006768,S033,星巴克(昆明正义坊店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-09 10:55:17,2024-12-09,10,0,云南,昆明市
SA00006769,S033,星巴克(昆明正义坊店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-09 14:51:47,2024-12-09,14,0,云南,昆明市
SA00006770,S033,星巴克(昆明正义坊店),P007,馥芮白,经典咖啡,2,36,72,2024-12-09 14:19:51,2024-12-09,14,0,云南,昆明市
SA00006771,S033,星巴克(昆明正义坊店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-10 14:15:37,2024-12-10,14,0,云南,昆明市
SA00006772,S033,星巴克(昆明正义坊店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-10 21:18:59,2024-12-10,21,0,云南,昆明市
SA00006773,S033,星巴克(昆明正义坊店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-10 12:07:14,2024-12-10,12,0,云南,昆明市
SA00006774,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,3,32,96,2024-12-10 14:24:22,2024-12-10,14,0,云南,昆明市
SA00006775,S033,星巴克(昆明正义坊店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-10 11:01:40,2024-12-10,11,0,云南,昆明市
SA00006776,S033,星巴克(昆明正义坊店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-11 15:25:19,2024-12-11,15,0,云南,昆明市
SA00006777,S033,星巴克(昆明正义坊店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-11 07:55:22,2024-12-11,7,0,云南,昆明市
SA00006778,S033,星巴克(昆明正义坊店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-11 08:41:19,2024-12-11,8,0,云南,昆明市
SA00006779,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-11 17:05:38,2024-12-11,17,0,云南,昆明市
SA00006780,S033,星巴克(昆明正义坊店),P018,燕麦奶冷萃,冷萃,2,38,76,2024-12-11 05:07:41,2024-12-11,5,0,云南,昆明市
SA00006781,S033,星巴克(昆明正义坊店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-11 14:25:05,2024-12-11,14,0,云南,昆明市
SA00006782,S033,星巴克(昆明正义坊店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-12 09:46:34,2024-12-12,9,0,云南,昆明市
SA00006783,S033,星巴克(昆明正义坊店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-12 09:47:35,2024-12-12,9,0,云南,昆明市
SA00006784,S033,星巴克(昆明正义坊店),P011,咖啡星冰乐,星冰乐,2,34,68,2024-12-12 19:21:35,2024-12-12,19,0,云南,昆明市
SA00006785,S033,星巴克(昆明正义坊店),P007,馥芮白,经典咖啡,1,36,36,2024-12-12 23:21:39,2024-12-12,23,0,云南,昆明市
SA00006786,S033,星巴克(昆明正义坊店),P009,焦糖星冰乐,星冰乐,2,36,72,2024-12-13 06:34:55,2024-12-13,6,0,云南,昆明市
SA00006787,S033,星巴克(昆明正义坊店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-13 10:54:16,2024-12-13,10,0,云南,昆明市
SA00006788,S033,星巴克(昆明正义坊店),P013,红茶拿铁,茶饮,1,32,32,2024-12-13 11:56:54,2024-12-13,11,0,云南,昆明市
SA00006789,S033,星巴克(昆明正义坊店),P019,樱花拿铁,特调饮品,2,38,76,2024-12-13 08:29:40,2024-12-13,8,0,云南,昆明市
SA00006790,S033,星巴克(昆明正义坊店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-14 15:32:50,2024-12-14,15,1,云南,昆明市
SA00006791,S033,星巴克(昆明正义坊店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-14 12:54:57,2024-12-14,12,1,云南,昆明市
SA00006792,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-14 12:35:15,2024-12-14,12,1,云南,昆明市
SA00006793,S033,星巴克(昆明正义坊店),P002,拿铁,经典咖啡,1,32,32,2024-12-14 07:08:16,2024-12-14,7,1,云南,昆明市
SA00006794,S033,星巴克(昆明正义坊店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-14 06:37:57,2024-12-14,6,1,云南,昆明市
SA00006795,S033,星巴克(昆明正义坊店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-14 20:14:59,2024-12-14,20,1,云南,昆明市
SA00006796,S033,星巴克(昆明正义坊店),P004,摩卡,经典咖啡,1,35,35,2024-12-14 13:34:51,2024-12-14,13,1,云南,昆明市
SA00006797,S033,星巴克(昆明正义坊店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-14 18:34:09,2024-12-14,18,1,云南,昆明市
SA00006798,S033,星巴克(昆明正义坊店),P004,摩卡,经典咖啡,1,35,35,2024-12-14 08:31:58,2024-12-14,8,1,云南,昆明市
SA00006799,S033,星巴克(昆明正义坊店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-15 15:34:22,2024-12-15,15,1,云南,昆明市
SA00006800,S033,星巴克(昆明正义坊店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-15 19:46:59,2024-12-15,19,1,云南,昆明市
SA00006801,S033,星巴克(昆明正义坊店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-15 08:20:43,2024-12-15,8,1,云南,昆明市
SA00006802,S033,星巴克(昆明正义坊店),P002,拿铁,经典咖啡,1,32,32,2024-12-15 10:48:20,2024-12-15,10,1,云南,昆明市
SA00006803,S033,星巴克(昆明正义坊店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-15 08:53:49,2024-12-15,8,1,云南,昆明市
SA00006804,S033,星巴克(昆明正义坊店),P017,气致冷萃,冷萃,2,42,84,2024-12-15 20:51:40,2024-12-15,20,1,云南,昆明市
SA00006805,S033,星巴克(昆明正义坊店),P007,馥芮白,经典咖啡,1,36,36,2024-12-15 17:51:24,2024-12-15,17,1,云南,昆明市
SA00006806,S033,星巴克(昆明正义坊店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-15 10:42:48,2024-12-15,10,1,云南,昆明市
SA00006807,S033,星巴克(昆明正义坊店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-15 17:05:29,2024-12-15,17,1,云南,昆明市
SA00006808,S033,星巴克(昆明正义坊店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-15 09:02:28,2024-12-15,9,1,云南,昆明市
SA00006809,S033,星巴克(昆明正义坊店),P010,摩卡星冰乐,星冰乐,2,36,72,2024-12-16 13:08:09,2024-12-16,13,0,云南,昆明市
SA00006810,S033,星巴克(昆明正义坊店),P017,气致冷萃,冷萃,1,42,42,2024-12-16 08:37:11,2024-12-16,8,0,云南,昆明市
SA00006811,S033,星巴克(昆明正义坊店),P018,燕麦奶冷萃,冷萃,2,38,76,2024-12-16 13:01:40,2024-12-16,13,0,云南,昆明市
SA00006812,S033,星巴克(昆明正义坊店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-16 20:01:24,2024-12-16,20,0,云南,昆明市
SA00006813,S033,星巴克(昆明正义坊店),P005,焦糖玛奇朵,经典咖啡,2,35,70,2024-12-16 06:40:44,2024-12-16,6,0,云南,昆明市
SA00006814,S033,星巴克(昆明正义坊店),P007,馥芮白,经典咖啡,1,36,36,2024-12-16 16:36:16,2024-12-16,16,0,云南,昆明市
SA00006815,S033,星巴克(昆明正义坊店),P010,摩卡星冰乐,星冰乐,2,36,72,2024-12-16 11:34:58,2024-12-16,11,0,云南,昆明市
SA00006816,S033,星巴克(昆明正义坊店),P007,馥芮白,经典咖啡,2,36,72,2024-12-17 12:12:11,2024-12-17,12,0,云南,昆明市
SA00006817,S033,星巴克(昆明正义坊店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-17 07:10:02,2024-12-17,7,0,云南,昆明市
SA00006818,S033,星巴克(昆明正义坊店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-17 15:35:00,2024-12-17,15,0,云南,昆明市
SA00006819,S033,星巴克(昆明正义坊店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-18 17:39:08,2024-12-18,17,0,云南,昆明市
SA00006820,S033,星巴克(昆明正义坊店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-18 19:46:02,2024-12-18,19,0,云南,昆明市
SA00006821,S033,星巴克(昆明正义坊店),P018,燕麦奶冷萃,冷萃,2,38,76,2024-12-18 08:08:06,2024-12-18,8,0,云南,昆明市
SA00006822,S033,星巴克(昆明正义坊店),P010,摩卡星冰乐,星冰乐,2,36,72,2024-12-18 08:02:17,2024-12-18,8,0,云南,昆明市
SA00006823,S033,星巴克(昆明正义坊店),P013,红茶拿铁,茶饮,1,32,32,2024-12-18 15:41:40,2024-12-18,15,0,云南,昆明市
SA00006824,S033,星巴克(昆明正义坊店),P013,红茶拿铁,茶饮,3,32,96,2024-12-18 16:50:20,2024-12-18,16,0,云南,昆明市
SA00006825,S033,星巴克(昆明正义坊店),P013,红茶拿铁,茶饮,1,32,32,2024-12-18 18:47:24,2024-12-18,18,0,云南,昆明市
SA00006826,S033,星巴克(昆明正义坊店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-19 18:42:03,2024-12-19,18,0,云南,昆明市
SA00006827,S033,星巴克(昆明正义坊店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-19 12:53:22,2024-12-19,12,0,云南,昆明市
SA00006828,S033,星巴克(昆明正义坊店),P015,冰摇桃桃绿茶,茶饮,3,30,90,2024-12-19 17:03:16,2024-12-19,17,0,云南,昆明市
SA00006829,S033,星巴克(昆明正义坊店),P009,焦糖星冰乐,星冰乐,2,36,72,2024-12-19 08:23:14,2024-12-19,8,0,云南,昆明市
SA00006830,S033,星巴克(昆明正义坊店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-19 16:58:28,2024-12-19,16,0,云南,昆明市
SA00006831,S033,星巴克(昆明正义坊店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-19 12:04:36,2024-12-19,12,0,云南,昆明市
SA00006832,S033,星巴克(昆明正义坊店),P017,气致冷萃,冷萃,1,42,42,2024-12-19 14:48:57,2024-12-19,14,0,云南,昆明市
SA00006833,S033,星巴克(昆明正义坊店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-19 14:25:08,2024-12-19,14,0,云南,昆明市
SA00006834,S033,星巴克(昆明正义坊店),P011,咖啡星冰乐,星冰乐,2,34,68,2024-12-20 14:19:53,2024-12-20,14,0,云南,昆明市
